review_group_id,row_in_group,review_type,group_size,distinct_standard_doi_count,group_source_combo,group_journal_combo,meta_dedup_key,year,first_author,title,title_source_field,journal,source_db_group,source_db_primary,doi,registered_doi,standard_doi_key,dedup_group_size,dedup_match_basis,cited_count,institution,institution_extracted,institution_norm,review_note
C046,1,doi_conflict,2,2,WOS,ENERGY & FUELS,onebifunctionalelectrocatalystderivedfromnickelmofforureaoxidationreactionandhydrogenevolutionreaction|2022|liu|energyfuels,2022,Liu,One Bifunctional Electrocatalyst Derived from Nickel MOF for Urea Oxidation Reaction and Hydrogen Evolution Reaction,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c02351,,10.1021/acs.energyfuels.2c02351,1,single,9.0,"[Liu, Jin-Liang; Zhou, Xiao-Yan; An, Jin-Long; Wang, Yan-Qing; Qin, Ling] Hefei Univ Technol, Sch Chem & Chem Engn, Hefei 230009, Anhui, Peoples R China; [Zhang, Ming-Dao] Nanjing Univ Informat Sci & Technol, Collaborat Innovat Ctr Atmospher Environm & Equipm, Sch Environm Sci & Engn, Jiangsu Key Lab Atmospher Environm Monitoring & Po, Nanjing 210044, Peoples R China",Hefei Univ Technol | Nanjing Univ Informat Sci & Technol,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C046,2,doi_conflict,2,2,WOS,ENERGY & FUELS,onebifunctionalelectrocatalystderivedfromnickelmofforureaoxidationreactionandhydrogenevolutionreaction|2022|liu|energyfuels,2022,Liu,One Bifunctional Electrocatalyst Derived from Nickel MOF for Urea Oxidation Reaction and Hydrogen Evolution Reaction,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c0235110346,,10.1021/acs.energyfuels.2c0235110346,1,single,8.0,"[Liu, Jin-Liang; Zhou, Xiao-Yan; An, Jin-Long; Wang, Yan-Qing; Qin, Ling] Hefei Univ Technol, Sch Chem & Chem Engn, Hefei 230009, Anhui, Peoples R China; [Zhang, Ming-Dao] Nanjing Univ Informat Sci & Technol, Collaborat Innovat Ctr Atmospher Environm & Equipm, Sch Environm Sci & Engn, Jiangsu Key Lab Atmospher Environm Monitoring & Po, Nanjing 210044, Peoples R China",Hefei Univ Technol | Nanjing Univ Informat Sci & Technol,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C047,1,doi_conflict,2,2,WOS,ENERGY & FUELS,orderedmesoporouspdlaalsub2subosub3subcatalystsforenhancedmethanecombustion|2022|wang|energyfuels,2022,Wang,Ordered Mesoporous Pd-La/Al<sub>2</sub>O<sub>3 </sub>Catalysts for Enhanced Methane Combustion,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c01026,,10.1021/acs.energyfuels.2c01026,1,single,3.0,"[Wang, Xiaobo; Zhang, Xinqi; Cao, Minmin; Wang, Xuefeng; Gao, Qanwen; Deng, Cunbao; Huang, Xin] Taiyuan Univ Technol, Coll Safety & Emergency Management Engn, Taiyuan 030024, Peoples R China",Taiyuan Univ Technol,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C047,2,doi_conflict,2,2,WOS,ENERGY & FUELS,orderedmesoporouspdlaalsub2subosub3subcatalystsforenhancedmethanecombustion|2022|wang|energyfuels,2022,Wang,Ordered Mesoporous Pd-La/Al<sub>2</sub>O<sub>3</sub> Catalysts for Enhanced Methane Combustion,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c010266999,,10.1021/acs.energyfuels.2c010266999,1,single,3.0,"[Wang, Xiaobo; Zhang, Xinqi; Cao, Minmin; Wang, Xuefeng; Gao, Qianwen; Deng, Cunbao; Huang, Xin] Taiyuan Univ Technol, Coll Safety & Emergency Management Engn, Taiyuan 030024, Peoples R China",Taiyuan Univ Technol,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C048,1,doi_conflict,2,2,WOS,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,outstandingstabilityandenhancedcatalyticactivityfortolueneoxidationbysiomninteractionovermnoisubxsubisiosub2sub|2022|zhang|industrialengineeringchemistryresearch,2022,Zhang,Outstanding Stability and Enhanced Catalytic Activity for Toluene Oxidation by Si-O-Mn Interaction over MnO<i><sub>x</sub></i>/SiO<sub>2</sub>,title_cn_en,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,WOS,WOS,10.1021/acs.iecr.1c02504,,10.1021/acs.iecr.1c02504,1,single,10.0,"[Zhang, Baojiang; Zhou, Lilong; Li, Zhengjie; Han, Jilong; Li, Kunjie; Zhang, Yunsong; Dehghani, Fariba; Liu, Runjing; Yun, Jimmy] Hebei Univ Sci & Technol, Coll Chem & Pharmaceut Engn, Shijiazhuang 050018, Hebei, Peoples R China; [Yun, Jimmy] Univ New South Wales, Sch Chem Engn, Sydney, NSW 2052, Australia; [Qi, Miao] Univ Chinese Acad Sci, Beijing 100049, Peoples R China",Hebei Univ Sci & Technol | Univ Chinese Acad Sci | Univ New South Wales,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C048,2,doi_conflict,2,2,WOS,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,outstandingstabilityandenhancedcatalyticactivityfortolueneoxidationbysiomninteractionovermnoisubxsubisiosub2sub|2022|zhang|industrialengineeringchemistryresearch,2022,Zhang,Outstanding Stability and Enhanced Catalytic Activity for Toluene Oxidation by Si-O-Mn Interaction over MnO<i><sub>x</sub></i>/SiO<sub>2</sub>,title_cn_en,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,WOS,WOS,10.1021/acs.lecr.1c02504,,10.1021/acs.lecr.1c02504,1,single,0.0,"[Zhang, Baojiang; Zhou, Lilong; Li, Zhengjie; Han, Jilong; Li, Kunjie; Zhang, Yunsong; Liu, Runjing; Yun, Jimmy] Hebei Univ Sci & Technol, Coll Chem & Pharmaceut Engn, Shijiazhuang 050018, Hebei, Peoples R China; [Qi, Miao] Univ Chinese Acad Sci, Beijing 100049, Peoples R China; [Dehghani, Fariba] Univ Sydney, Sch Chem & Biomol Engn, Sydney, NSW 2006, Australia; [Yun, Jimmy] Univ New South Wales, Sch Chem Engn, Sydney, NSW 2052, Australia",Hebei Univ Sci & Technol | Univ Chinese Acad Sci | Univ New South Wales | Univ Sydney,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C049,1,doi_conflict,2,2,WOS,ENERGY & FUELS,photocatalyticcosub2subreductionusinganamorphoustiosub2subencapsulatedcssub2subagbibrsub6subnanocrystalselectivemethaneformation|2022|purohit|energyfuels,2022,Purohit,Photocatalytic CO<sub>2</sub> Reduction Using an Amorphous TiO<sub>2</sub>-Encapsulated Cs<sub>2</sub>AgBiBr<sub>6</sub> Nanocrystal: Selective Methane Formation,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c02484,,10.1021/acs.energyfuels.2c02484,1,single,0.0,"[Purohit, Smruti; Yadav, Kanhaiya L.; Satapathi, Soumitra] Indian Inst Technol Roorkee, Dept Phys, Roorkee 247667, India; [Shyamal, Sanjib] Indian Assoc Cultivat Sci, Dept Mat Sci, Kolkata 700032, India; [Saini, Saurabh K.; Kumar, Mahesh] Natl Phys Lab, Adv Mat & Device Metrol Div, New Delhi 110012, India",Indian Assoc Cultivat Sci | Indian Inst Technol Roorkee | Natl Phys Lab,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C049,2,doi_conflict,2,2,WOS,ENERGY & FUELS,photocatalyticcosub2subreductionusinganamorphoustiosub2subencapsulatedcssub2subagbibrsub6subnanocrystalselectivemethaneformation|2022|purohit|energyfuels,2022,Purohit,Photocatalytic CO<sub>2 </sub>Reduction Using an Amorphous TiO<sub>2</sub>-Encapsulated Cs<sub>2</sub>AgBiBr<sub>6</sub> Nanocrystal: Selective Methane Formation,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c0248412170,,10.1021/acs.energyfuels.2c0248412170,1,single,7.0,"[Purohit, Smruti; Yadav, Kanhaiya L.; Satapathi, Soumitra] Indian Inst Technol Roorkee, Dept Phys, Roorkee 247667, India; [Shyamal, Sanjib] Indian Assoc Cultivat Sci, Dept Mat Sci, Kolkata 700032, India; [Saini, Saurabh K.; Kumar, Mahesh] Natl Phys Lab, Adv Mat & Device Metrol Div, New Delhi 110012, India",Indian Assoc Cultivat Sci | Indian Inst Technol Roorkee | Natl Phys Lab,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C050,1,doi_conflict,2,2,WOS,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,polyvinylalcoholbasedanionexchangemembraneswithimprovedantifoulingpotentialsandreducedswellingratiosforelectrodialysisapplication|2022|ruan|industrialengineeringchemistryresearch,2022,Ruan,Poly(Vinyl Alcohol)-Based Anion Exchange Membranes with Improved Antifouling Potentials and Reduced Swelling Ratios for Electrodialysis Application,title_cn_en,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,WOS,WOS,10.1021/acs.iecr.2c01110,,10.1021/acs.iecr.2c01110,1,single,2.0,"[Ruan, Huimin; Yu, Lu; Yao, Yuyang; Li, Junhua; Yan, Jianlang; Liao, Junbin; Shen, Jiangnan] Zhejiang Univ Technol, Coll Chem Engn, Hangzhou 310014, Peoples R China; [Yan, Jianlang] Shaoxing Zhongchang Chem Co Ltd, Shaoxing 312000, Peoples R China",Shaoxing Zhongchang Chem Co Ltd | Zhejiang Univ Technol,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C050,2,doi_conflict,2,2,WOS,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,polyvinylalcoholbasedanionexchangemembraneswithimprovedantifoulingpotentialsandreducedswellingratiosforelectrodialysisapplication|2022|ruan|industrialengineeringchemistryresearch,2022,Ruan,Poly(Vinyl Alcohol)-Based Anion Exchange Membranes with Improved Antifouling Potentials and Reduced Swelling Ratios for Electrodialysis Application,title_cn_en,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,WOS,WOS,10.1021/acs.lecr.2c01110,,10.1021/acs.lecr.2c01110,1,single,2.0,"[Ruan, Huimin; Yu, Lu; Yao, Yuyang; Li, Junhua; Liao, Junbin; Shen, Jiangnan] Zhejiang Univ Technol, Coll Chem Engn, Hangzhou 310014, Peoples R China; [Yan, Jianlang] Shaoxing Zhongchang Chem Co Ltd, Shaoxing 312000, Peoples R China",Shaoxing Zhongchang Chem Co Ltd | Zhejiang Univ Technol,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C051,1,doi_conflict,2,2,WOS,ENERGY & FUELS,relationshipsbetweenorganicstructurecarbonizationandorganicporedestructionattheovermaturedstageimplicationsforthefateoforganicporesinmarineshales|2022|song|energyfuels,2022,Song,Relationships between Organic Structure Carbonization and Organic Pore Destruction at the Overmatured Stage: Implications for the Fate of Organic Pores in Marine Shales,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c01420,,10.1021/acs.energyfuels.2c01420,1,single,1.0,"[Song, Dongjun] Lanzhou Univ, Sch Earth Sci, Lanzhou 730000, Peoples R China; [Song, Dongjun] Lanzhou Univ, Key Lab Mineral Resources Western China Gansu Pro, Lanzhou 730000, Peoples R China; [Song, Dongjun; Tuo, Jincai] Chinese Acad Sci, Northwest Inst Ecoenvironm & Resources, Key Lab Petr Resources, Lanzhou 730000, Gansu, Peoples R China; [Wu, Chenjun] Yangtze Univ, Hubei Key Lab Petr Geochem & Environm, Wuhan 434023, Peoples R China",Chinese Acad Sci | Lanzhou Univ | Yangtze Univ,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C051,2,doi_conflict,2,2,WOS,ENERGY & FUELS,relationshipsbetweenorganicstructurecarbonizationandorganicporedestructionattheovermaturedstageimplicationsforthefateoforganicporesinmarineshales|2022|song|energyfuels,2022,Song,Relationships between Organic Structure Carbonization and Organic Pore Destruction at the Overmatured Stage: Implications for the Fate of Organic Pores in Marine Shales,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c014206906,,10.1021/acs.energyfuels.2c014206906,1,single,0.0,"[Song, Dongjun] Lanzhou Univ, Sch Earth Sci, Lanzhou 730000, Gansu, Peoples R China; [Song, Dongjun] Lanzhou Univ, Key Lab Mineral Resources Western China, Lanzhou 730000, Gansu, Peoples R China; [Song, Dongjun] Chinese Acad Sci, Northwest Inst Ecoenvironm & Resources, Key Lab Petr Resources, Lanzhou 730000, Gansu, Peoples R China; [Wu, Chenjun] Yangtze Univ, Hubei Key Lab Petr Geochem & Environm, Wuhan 434023, Peoples R China; [Tuo, Jincai] Chinese Acad Sci, Northwest Inst Ecoenvironm & Resources, Key Lab Petr Resources, Lanzhou 730000, Gansu, Peoples R China",Chinese Acad Sci | Lanzhou Univ | Yangtze Univ,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C052,1,doi_conflict,2,2,WOS,ENERGY & FUELS,reviewofsandcontrolandsandproductioninagashydratereservoir|2022|deng|energyfuels,2022,Deng,Review of Sand Control and Sand Production in a Gas Hydrate Reservoir,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c02108,,10.1021/acs.energyfuels.2c02108,1,single,0.0,"[Deng, Fucheng; Li, Xiaosen; Liu, Jianwu; Li, Gang; Xu, Yating] Chinese Acad Sci, Guangzhou Inst Energy Convers, Guangzhou 510640, Guangdong, Peoples R China; [Deng, Fucheng; Li, Xiaosen; Liu, Jianwu; Li, Gang; Xu, Yating] Chinese Acad Sci, Guangzhou Ctr Gas Hydrate Res, Guangzhou 510640, Guangdong, Peoples R China; [Deng, Fucheng; Huang, Bin; Yin, Biao] Yangtze Univ, Jingzhou 434023, Hubei, Peoples R China; [Deng, Fucheng; Li, Xiaosen; Liu, Jianwu; Li, Gang; Xu, Yating] CAS Key Lab Gas Hydrate, Guangzhou 510640, Guangdong, Peoples R China; [Deng, Fucheng; Li, Xiaosen; Liu, Jianwu; Li, Gang; Xu, Yating] Guangdong Prov Key Lab New & Renewable Energy Res, Guangzhou 510640, Guangdong, Peoples R China",CAS Key Lab Gas Hydrate | Chinese Acad Sci | Guangdong Prov Key Lab New & Renewable Energy Res | Yangtze Univ,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C052,2,doi_conflict,2,2,WOS,ENERGY & FUELS,reviewofsandcontrolandsandproductioninagashydratereservoir|2022|deng|energyfuels,2022,Deng,Review of Sand Control and Sand Production in a Gas Hydrate Reservoir,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c0210811712energy,,10.1021/acs.energyfuels.2c0210811712energy,1,single,2.0,"[Deng, Fucheng; Huang, Bin; Li, Xiaosen; Liu, Jianwu; Li, Gang; Xu, Yating; Yin, Biao] Chinese Acad Sci, Guangzhou Ctr Gas Hydrate Res, Guangzhou 510640, Guangdong, Peoples R China; [Deng, Fucheng; Li, Xiaosen; Li, Gang; Xu, Yating] Chinese Acad Sci, Guangzhou Inst Energy Convers, Guangzhou 510640, Guangdong, Peoples R China; [Deng, Fucheng; Huang, Bin; Li, Xiaosen; Liu, Jianwu; Li, Gang; Xu, Yating; Yin, Biao] Chinese Acad Sci, Key Lab Gas Hydrate, Guangzhou 510640, Guangdong, Peoples R China; [Deng, Fucheng; Li, Xiaosen; Liu, Jianwu; Xu, Yating] Guangdong Prov Key Lab New & Renewable Energy Res, Guangzhou 510640, Guangdong, Peoples R China; [Huang, Bin; Yin, Biao] Yangtze Univ, Jingzhou 434023, Hubei, Peoples R China",Chinese Acad Sci | Guangdong Prov Key Lab New & Renewable Energy Res | Yangtze Univ,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C053,1,doi_conflict,2,2,WOS,ENERGY & FUELS,shaleoilandgasgenerationprocessandporefracturesystemevolutionmechanismsofthecontinentalgulongshalesongliaobasinchina|2022|sun|energyfuels,2022,Sun,"Shale Oil and Gas Generation Process and Pore Fracture System Evolution Mechanisms of the Continental Gulong Shale, Songliao Basin, China",title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c01407,,10.1021/acs.energyfuels.2c01407,1,single,10.0,"[Sun, Longde; He, Wenyuan; Feng, Zihui; Zeng, Huasen; Jiang, Hang; Pan, Zhejun] Heilongjiang Prov Key Lab Continental Shale Oil, Daqing 163712, Heilongjiang, Peoples R China; [Sun, Longde] China Natl Petr Corp, Beijing 100007, Peoples R China; [He, Wenyuan] Daqing Oilfield CNPC, Daqing 163002, Heilongjiang, Peoples R China; [Feng, Zihui; Zeng, Huasen] Daqing Oilfield Explorat & Dev Res Inst, Daqing 163712, Heilongjiang, Peoples R China; [Jiang, Hang] CNPC, Res Inst Petr Explorat & Dev, Beijing 100083, Peoples R China; [Pan, Zhejun] Northeast Petr Univ, Minist Educ, Key Lab Continental Shale Hydrocarbon Accumulat &, Daqing 163318, Heilongjiang, Peoples R China",CNPC | China Natl Petr Corp | Daqing Oilfield CNPC | Daqing Oilfield Explorat & Dev Res Inst | Heilongjiang Prov Key Lab Continental Shale Oil | Northeast Petr Univ,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C053,2,doi_conflict,2,2,WOS,ENERGY & FUELS,shaleoilandgasgenerationprocessandporefracturesystemevolutionmechanismsofthecontinentalgulongshalesongliaobasinchina|2022|sun|energyfuels,2022,Sun,"Shale Oil and Gas Generation Process and Pore Fracture System Evolution Mechanisms of the Continental Gulong Shale, Songliao Basin, China",title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c014076893,,10.1021/acs.energyfuels.2c014076893,1,single,10.0,"[Sun, Longde; He, Wenyuan; Feng, Zihui; Zeng, Huasen; Jiang, Hang; Pan, Zhejun] Heilongjiang Prov Key Lab Continental Shale Oil, Daqing 163712, Heilongjiang, Peoples R China; [Sun, Longde] China Natl Petr Corp, Beijing 100007, Peoples R China; [He, Wenyuan] Daqing Oilfield CNPC, Daqing 163002, Heilongjiang, Peoples R China; [Feng, Zihui; Zeng, Huasen] Daqing Oilfield Explorat & Dev Res Inst, Daqing 163712, Heilongjiang, Peoples R China; [Jiang, Hang] CNPC, Res Inst Petr Explorat & Dev, Beijing 100083, Peoples R China; [Pan, Zhejun] Northeast Petr Univ, Key Lab Continental Shale Hydrocarbon ccumulat & E, Minist Educ, Daqing 163318, Heilongjiang, Peoples R China",CNPC | China Natl Petr Corp | Daqing Oilfield CNPC | Daqing Oilfield Explorat & Dev Res Inst | Heilongjiang Prov Key Lab Continental Shale Oil | Northeast Petr Univ,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C054,1,doi_conflict,2,2,WOS,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,sonochemicalroutestosuperhydrophobicsoftmattercoatingscomparingsilicaandcopperoxidecoatingsonpolyesterfabric|2022|ming|industrialengineeringchemistryresearch,2022,Ming,Sonochemical Routes to Superhydrophobic Soft Matter Coatings: Comparing Silica and Copper Oxide Coatings on Polyester Fabric,title_cn_en,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,WOS,WOS,10.1021/acs.iecr.2c02939,,10.1021/acs.iecr.2c02939,1,single,0.0,"[Ming, Hung Pak; Chan, Cheuk Ying; Mutalik, Suhas; Younas, Muhammad Waseem; Pragya, Akanksha; Noor, Nuruzzaman] Hong Kong Polytech Univ, Sch Fash & Text, Mat Synth & Proc Lab, Hong Kong 999077, Peoples R China",Hong Kong Polytech Univ,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C054,2,doi_conflict,2,2,WOS,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,sonochemicalroutestosuperhydrophobicsoftmattercoatingscomparingsilicaandcopperoxidecoatingsonpolyesterfabric|2022|ming|industrialengineeringchemistryresearch,2022,Ming,Sonochemical Routes to Superhydrophobic Soft Matter Coatings: Comparing Silica and Copper Oxide Coatings on Polyester Fabric,title_cn_en,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,WOS,WOS,10.1021/acs.iecr.2c029392022,,10.1021/acs.iecr.2c029392022,1,single,0.0,"[Ming, Hung Pak; Chan, Cheuk Ying; Noor, Nuruzzaman] Hong Kong Polytech Univ, Sch Fash & Text, Mat Synth & Proc Lab, Kowloon, Hong Kong 999077, Peoples R China",Hong Kong Polytech Univ,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C055,1,doi_conflict,2,2,WOS,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,structureoffiltercakesduringtheelectroassistedfiltrationofmicrofibrillatedcellulose|2022|liden|industrialengineeringchemistryresearch,2022,Liden,Structure of Filter Cakes during the Electroassisted Filtration of Microfibrillated Cellulose,title_cn_en,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,WOS,WOS,10.1021/acs.iecr.2c03216,,10.1021/acs.iecr.2c03216,1,single,3.0,"[Liden, Anna; Karna, Nabin Kumar; Theliander, Hans] Chalmers Univ Technol, Dept Chem & Chem Engn, SE-41296 Gothenburg, Sweden; [Naidjonoka, Polina] Chalmers Univ Technol, Dept Phys, SE-41296 Gothenburg, Sweden; [Karna, Nabin Kumar; Theliander, Hans] Chalmers Univ Technol, Wallenberg Wood Sci Ctr, Royal Inst Technol, SE-10044 Stockholm, Sweden; [Karna, Nabin Kumar; Theliander, Hans] Linkoping Univ, SE-10044 Stockholm, Sweden",Chalmers Univ Technol | Linkoping Univ,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C055,2,doi_conflict,2,2,WOS,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,structureoffiltercakesduringtheelectroassistedfiltrationofmicrofibrillatedcellulose|2022|liden|industrialengineeringchemistryresearch,2022,Liden,Structure of Filter Cakes during the Electroassisted Filtration of Microfibrillated Cellulose,title_cn_en,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,WOS,WOS,10.1021/acs.iecr.2c0321616247,,10.1021/acs.iecr.2c0321616247,1,single,3.0,"[Liden, Anna; Karna, Nabin Kumar; Theliander, Hans] Chalmers Univ Technol, Dept Chem & Chem Engn, SE-41296 Gothenburg, Sweden; [Naidjonoka, Polina] Chalmers Univ Technol, Dept Phys, SE-41296 Gothenburg, Sweden; [Karna, Nabin Kumar; Theliander, Hans] Chalmers Univ Technol, Royal Inst Technol, Wallenberg Wood Sci Ctr, SE-10044 Stockholm, Sweden; [Karna, Nabin Kumar; Theliander, Hans] Linkoping Univ, SE-10044 Stockholm, Sweden",Chalmers Univ Technol | Linkoping Univ,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C056,1,doi_conflict,2,2,WOS,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,systematicdatadrivenmodelingofbimetalliccatalystperformanceforthehydrogenationof5ethoxymethylfurfuralwithvariableselectionandregularization|2022|uusitalo|industrialengineeringchemistryresearch,2022,Uusitalo,Systematic Data-Driven Modeling of Bimetallic Catalyst Performance for the Hydrogenation of 5-Ethoxymethylfurfural with Variable Selection and Regularization,title_cn_en,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,WOS,WOS,10.1021/acs.iecr.1c03995,,10.1021/acs.iecr.1c03995,1,single,2.0,"[Uusitalo, Pekka; Sorsa, Aki; Ohenoja, Markku; Ruusunen, Mika] Univ Oulu, Fac Technol, Control Engn Grp, Environm & Chem Engn Res Unit, Oulu 90014, Finland; [Abegao, Fernando Russo] Newcastle Univ, Sch Engn, Newcastle Upon Tyne NE1 7RU, Tyne & Wear, England",Newcastle Univ | Univ Oulu,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C056,2,doi_conflict,2,2,WOS,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,systematicdatadrivenmodelingofbimetalliccatalystperformanceforthehydrogenationof5ethoxymethylfurfuralwithvariableselectionandregularization|2022|uusitalo|industrialengineeringchemistryresearch,2022,Uusitalo,Systematic Data-Driven Modeling of Bimetallic Catalyst Performance for the Hydrogenation of 5-Ethoxymethylfurfural with Variable Selection and Regularization,title_cn_en,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,WOS,WOS,10.1021/acs.iecr.1c03995xxx-xxx,,10.1021/acs.iecr.1c03995xxx-xxx,1,single,0.0,"[Uusitalo, Pekka; Sorsa, Aki; Ohenoja, Markku; Ruusunen, Mika] Univ Oulu, Fac Technol, Environm & Chem Engn Res Unit, Control Engn Grp, Oulu 90014, Finland; [Abegao, Fernando Russo] Newcastle Univ, Sch Engn, Newcastle Upon Tyne NE1 7RU, Tyne & Wear, England",Newcastle Univ | Univ Oulu,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C057,1,doi_conflict,2,2,WOS,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,thermodynamicsandsolubilityofelectrolytesinmixedsolventsystemsathightemperatures|2022|djamali|industrialengineeringchemistryresearch,2022,Djamali,Thermodynamics and Solubility of Electrolytes in Mixed Solvent Systems at High Temperatures,title_cn_en,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,WOS,WOS,10.1021/acs.iecr.2c02148,,10.1021/acs.iecr.2c02148,1,single,2.0,"[Djamali, Essmaiil] Sierra Coll, Dept Chem, Rocklin, CA 95677 USA",Sierra Coll,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C057,2,doi_conflict,2,2,WOS,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,thermodynamicsandsolubilityofelectrolytesinmixedsolventsystemsathightemperatures|2022|djamali|industrialengineeringchemistryresearch,2022,Djamali,Thermodynamics and Solubility of Electrolytes in Mixed Solvent Systems at High Temperatures,title_cn_en,INDUSTRIAL & ENGINEERING CHEMISTRY RESEARCH,WOS,WOS,10.1021/acsiecr.2c02148,,10.1021/acsiecr.2c02148,1,single,0.0,"[Djamali, Essmaul] Sierra Coll, Dept Chem, Rocklin, CA 95677 USA",Sierra Coll,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C058,1,doi_conflict,2,2,WOS,ENERGY & FUELS,advancesincarbondioxidestorageprojectsassessmentandperspectives|2023|yang|energyfuels,2023,Yang,Advances in Carbon Dioxide Storage Projects: Assessment and Perspectives,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c03826,,10.1021/acs.energyfuels.2c03826,1,single,11.0,"[Yang, Baolin; Shao, Chun; Ngata, Mbega Ramadhani] China Univ Geosci, Key Lab Theory & Technol Petr Explorat & Dev Hubei, Wuhan 430074, Peoples R China; [Hu, Xinling] Explorat & Dev Res Inst Jianghan Oilfield, Wuhan 430074, Peoples R China; [Aminu, Mohammed Dahiru] Clean Air Task Force, Boston, MA 02109 USA",China Univ Geosci | Clean Air Task Force | Explorat & Dev Res Inst Jianghan Oilfield,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
C058,2,doi_conflict,2,2,WOS,ENERGY & FUELS,advancesincarbondioxidestorageprojectsassessmentandperspectives|2023|yang|energyfuels,2023,Yang,Advances in Carbon Dioxide Storage Projects: Assessment and Perspectives,title_cn_en,ENERGY & FUELS,WOS,WOS,10.1021/acs.energyfuels.2c038261757energy,,10.1021/acs.energyfuels.2c038261757energy,1,single,11.0,"[Yang, Baolin; Shao, Chun; Ngata, Mbega Ramadhani] China Univ Geosci, Key Lab Theory & Technol Petr Explorat & Dev Hubei, Wuhan 430074, Peoples R China; [Hu, Xinling] Jianghan Oilfield, Explorat & Dev Res Inst, Wuhan 430074, Peoples R China; [Aminu, Mohammed Dahiru] Clean Air Task Force, Boston, MA 02109 USA",China Univ Geosci | Clean Air Task Force | Jianghan Oilfield,,Same strict meta key but multiple distinct standard DOI keys; kept separate for manual review.
